id,name,team_id,email,tempo_de_assinatura,historico_de_presenca_nos_jogos,historico_de_socio,numero_de_desistencias_no_periodo,historico_de_preco_nos_planos,tipo_de_plano,quantos_membros,planos_com_ingresso_incluso,estado_civil,risco_de_churn,feedback_sobre_servicos,frequencia_de_compra_de_produtos,created_at,updated_at
152,Chang Wuckert,1,jewell.murazik@smith-ankunding.test,43,56,25,1,33,familiar,1,f,casado,baixo,9,8,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
153,Margaretta Keeling,1,dovie_crooks@cartwright-kihn.test,2,33,15,8,176,individual,4,f,divorciado,baixo,8,9,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
154,Claudio Zboncak Esq.,1,hoa@harris.test,83,58,0,6,288,individual,5,f,divorciado,baixo,4,0,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
155,Kelly King,1,roxy@king-fritsch.test,27,59,31,5,44,individual,6,t,casado,alto,2,9,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
156,Clint Hintz DO,1,harmony.grimes@borer.test,38,22,23,1,216,individual,3,t,casado,baixo,6,9,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
157,Pearle Herman,1,sachiko@mitchell.example,79,55,12,5,97,familiar,1,f,solteiro,alto,10,3,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
158,Antwan Christiansen,1,nery@abernathy.test,78,65,8,3,116,individual,6,f,casado,alto,4,8,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
159,Dennis Lebsack,1,kate@zboncak.test,46,33,20,8,433,individual,5,f,casado,médio,5,8,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
160,Janeth Hirthe,1,edmond@skiles.example,24,17,26,9,98,individual,2,f,divorciado,baixo,9,3,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
161,Brendan McGlynn,1,teisha@kerluke.test,9,17,18,0,70,familiar,2,f,divorciado,baixo,0,10,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
162,Pasquale Hodkiewicz Esq.,1,nada@rosenbaum-ullrich.example,63,33,32,7,462,individual,3,f,casado,médio,10,8,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
163,Caitlin Hansen JD,1,domenica@boyer.test,3,8,2,3,181,individual,4,t,solteiro,médio,9,2,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
164,Ms. Dallas Bechtelar,1,nenita@hettinger.test,3,9,12,3,322,individual,7,f,solteiro,alto,3,5,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
165,Nicholas Hettinger,1,tracey@grady-streich.test,34,3,37,4,250,familiar,2,t,solteiro,alto,8,7,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
166,Gov. Kris McKenzie,1,edgar_ratke@hane.example,67,73,35,5,274,familiar,6,t,casado,baixo,10,8,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
167,Jannie Klocko,1,antoinette@lynch.example,49,42,8,5,298,familiar,2,t,casado,baixo,5,9,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
168,Carley Lehner,1,taylor_ratke@lemke.test,5,7,31,3,38,individual,6,t,solteiro,baixo,3,3,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
169,Sen. Natacha Trantow,1,malcom@damore.test,58,60,19,5,214,familiar,1,f,divorciado,médio,8,0,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
170,Suk Stiedemann,1,deena.grimes@walsh-gutkowski.test,49,37,17,3,4,individual,5,f,divorciado,alto,4,8,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
171,Rolland Gutkowski,1,annetta_barrows@watsica.test,19,23,34,0,36,familiar,6,t,divorciado,médio,4,3,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
172,Msgr. Elwood Thiel,1,jerrell_ebert@wolff.test,15,44,14,2,89,individual,5,t,solteiro,alto,7,8,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
173,Vernon Friesen,1,gabriel_zemlak@lindgren.example,84,11,26,1,449,individual,2,t,divorciado,médio,2,6,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
174,Amanda Boyle DC,1,moses@bosco-metz.example,61,59,30,3,452,familiar,2,f,divorciado,médio,4,1,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
175,Gov. Forest Fritsch,1,marquitta@auer.example,62,63,29,7,201,individual,3,f,divorciado,médio,4,18,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
176,Adolph Bashirian,1,joe@hackett-abbott.example,52,48,17,7,419,familiar,5,f,divorciado,médio,7,2,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
177,Gertrude Pfeffer,1,dale_witting@bernier.example,61,5,3,1,350,individual,7,t,divorciado,médio,9,6,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
178,Carson Mueller,1,heath@pollich-wisoky.test,1,48,9,8,338,familiar,2,f,casado,médio,9,18,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
179,Chantay Stehr,1,angel@greenfelder.example,55,68,32,6,460,individual,5,f,divorciado,baixo,2,12,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
180,Tonisha Koss DVM,1,madelaine@grimes.test,36,69,32,1,60,individual,4,t,divorciado,médio,9,1,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
181,Ernestine Pouros,1,genaro_hermiston@crist.test,34,24,4,8,409,familiar,1,t,divorciado,médio,8,8,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
182,Liberty Parker,1,barry@rice.test,64,74,33,6,292,familiar,7,f,divorciado,alto,0,3,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
183,Lu Ward,1,logan@boyer.test,52,26,4,9,435,individual,7,t,divorciado,médio,4,3,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
184,Staci Terry,1,claudie@towne.example,19,25,6,5,260,individual,1,t,casado,baixo,5,8,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
185,Mrs. Belinda Krajcik,1,rory.thiel@lang.test,46,12,10,1,294,familiar,5,f,casado,baixo,10,13,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
186,Muoi Toy,1,jamie@macejkovic.test,3,50,5,0,151,individual,6,t,divorciado,alto,7,6,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
187,Laurine Bosco,1,rey@rogahn-huels.test,34,73,28,5,354,individual,1,f,casado,alto,6,6,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
188,Reanna Funk,1,tisa@barrows-tromp.test,57,53,22,6,138,individual,6,f,divorciado,médio,10,0,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
189,Dalton Stokes,1,teena@schimmel-paucek.example,46,70,16,0,144,familiar,4,f,divorciado,alto,1,8,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
190,Belkis Hyatt,1,mao@ziemann.test,50,72,10,2,349,individual,6,t,casado,médio,7,6,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
191,Julee Fay,1,numbers@purdy.example,17,49,28,6,381,familiar,2,f,solteiro,baixo,3,3,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
192,Crista Rath,1,elmer_schaefer@hirthe-dickinson.example,77,60,5,2,368,individual,2,t,solteiro,baixo,2,6,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
241,Ronni Gottlieb,1,mikaela@roob.example,5,68,37,8,145,familiar,1,f,divorciado,alto,9,3,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
193,Gov. Johnnie Pfannerstill,1,jerold@king-upton.test,12,13,27,0,87,familiar,7,t,solteiro,alto,1,4,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
194,Dr. Winnifred Kautzer,1,leslee_wyman@hand-dicki.example,86,18,9,6,295,individual,3,f,divorciado,alto,7,9,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
195,Gwen Prohaska,1,toney@bosco.test,6,39,14,2,445,familiar,3,f,solteiro,baixo,8,5,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
196,Shakita Hahn,1,jame_jenkins@schneider.test,24,41,19,0,89,familiar,6,f,casado,médio,1,6,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
197,Curt Shields,1,neta@davis-ledner.example,83,55,3,0,279,individual,1,t,divorciado,baixo,7,4,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
198,Hillary Romaguera CPA,1,carole@skiles.test,36,36,10,6,428,familiar,2,f,solteiro,baixo,10,4,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
199,Ron Monahan,1,hobert_mante@blanda.example,15,62,14,7,340,familiar,2,f,solteiro,alto,7,12,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
200,Wilfred O'Hara Jr.,1,simon_hodkiewicz@steuber-klocko.example,77,26,6,4,299,individual,1,t,solteiro,médio,7,4,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
201,Prof. Mary Durgan,1,alfredo@conroy.example,84,13,22,6,89,individual,4,f,divorciado,baixo,6,3,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
202,Mr. Sherman Crist,1,ramiro_ankunding@bednar.example,38,54,19,2,179,individual,2,f,divorciado,alto,4,6,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
203,Carmelo Hegmann,1,malcolm@quitzon-wunsch.test,19,15,19,9,231,familiar,6,f,solteiro,médio,2,5,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
204,Haywood Kulas,1,antione@halvorson.test,67,13,1,6,68,familiar,3,t,divorciado,médio,1,8,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
205,Amb. Danial Corkery,1,maricruz@treutel-hayes.test,47,69,16,6,3,familiar,3,t,casado,alto,2,3,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
206,Chuck Schumm,1,dannie@kautzer-langworth.example,42,17,7,2,238,familiar,4,t,casado,baixo,2,1,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
207,Msgr. Marie Lebsack,1,bryce.feeney@tremblay-greenfelder.example,64,59,37,3,342,individual,2,f,casado,médio,9,4,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
208,Martin Fisher,1,justin@homenick.example,70,23,31,9,379,individual,5,f,divorciado,médio,0,0,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
209,Angila Mraz,1,horace@tromp-walsh.example,29,28,13,8,322,familiar,1,f,divorciado,médio,10,1,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
210,Elmira Crona Jr.,1,lucas@harris-heller.test,6,28,23,9,486,familiar,5,f,divorciado,baixo,1,9,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
211,Rene Nolan,1,camila@douglas.test,55,71,20,1,84,individual,1,t,divorciado,alto,3,6,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
212,Jalisa Stanton,1,lavada@reichert.test,83,17,31,0,396,familiar,7,f,solteiro,médio,6,7,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
213,Mervin Beatty,1,katheleen.krajcik@bechtelar.test,77,15,19,5,295,individual,4,f,casado,alto,4,6,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
214,Desire Beier,1,emanuel.kulas@green.example,51,31,13,0,37,familiar,2,f,solteiro,médio,9,1,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
215,Anne Vandervort,1,louanne_block@jacobi.example,18,58,9,0,195,familiar,7,t,divorciado,médio,6,5,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
216,Zackary Treutel CPA,1,stephan@haag.example,77,73,2,2,333,individual,4,t,divorciado,alto,8,5,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
217,Kurtis Konopelski,1,fabian@kerluke.test,41,51,19,1,24,individual,4,t,casado,alto,5,18,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
218,Eugenie Leuschke,1,nevada@wyman.example,53,25,28,5,180,familiar,5,f,casado,médio,10,8,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
219,Gov. Lora Ritchie,1,sean.stanton@spencer-lemke.example,80,22,29,7,106,individual,3,t,divorciado,alto,1,6,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
220,Dirk Gerhold,1,blake@oreilly.example,32,69,17,8,473,familiar,1,f,divorciado,baixo,5,6,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
221,Msgr. Yesenia Gulgowski,1,earnest_trantow@maggio.test,9,41,10,8,191,familiar,6,t,divorciado,baixo,6,8,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
222,Seema Batz,1,sarah@muller.example,73,42,15,3,24,individual,5,f,casado,alto,8,1,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
223,Essie Huels,1,margarett.nitzsche@feest.example,19,9,26,1,207,individual,7,f,divorciado,alto,8,16,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
224,Millard Adams,1,christia.powlowski@wehner.test,67,21,15,5,221,individual,1,f,casado,alto,5,0,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
225,Jerri Olson,1,dion@howell-miller.example,63,35,12,1,481,individual,6,t,casado,médio,1,5,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
226,Elias Kuhn VM,1,sanda.erdman@pollich-emmerich.example,56,31,13,8,387,individual,7,f,solteiro,médio,9,3,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
227,Mellisa Nicolas,1,brooks@price.example,5,32,19,9,483,individual,4,f,casado,baixo,8,4,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
228,Wilmer Smith,1,taylor_shanahan@tillman.test,62,30,17,4,301,familiar,2,f,divorciado,alto,1,12,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
229,Miss Miquel Ruecker,1,candida.walsh@rodriguez-bode.example,35,35,5,7,483,individual,2,t,divorciado,alto,6,2,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
230,Sen. Marlen Gleichner,1,skye_crona@johns.test,36,51,15,5,391,individual,4,f,solteiro,alto,10,5,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
231,Diego Mayert V,1,terry@nienow-rippin.test,17,71,36,9,126,familiar,3,f,solteiro,alto,5,2,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
232,Sheila Maggio,1,normand_kohler@bogan-goodwin.example,5,9,6,3,468,familiar,2,t,casado,baixo,8,12,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
233,Rosamond Bayer,1,bobby@marquardt.test,60,43,33,5,326,familiar,2,t,casado,baixo,0,7,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
234,Benedict Trantow II,1,shaun@bode.example,51,40,12,8,373,familiar,5,f,divorciado,alto,10,4,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
235,Ramiro Jacobson,1,hee.mcclure@lubowitz.example,4,35,7,3,166,individual,7,t,divorciado,médio,5,1,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
236,Diedre Davis,1,billie@baumbach-lebsack.test,26,30,1,1,259,familiar,3,t,casado,baixo,4,8,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
237,Rev. Greg Carter,1,irvin@waters-stoltenberg.test,39,11,25,0,332,familiar,2,t,divorciado,baixo,0,9,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
238,Lon Kilback,1,jerry@wiza-davis.example,81,58,22,2,53,familiar,1,f,divorciado,baixo,8,20,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
239,Fr. Derick Pfannerstill,1,freddy@cronin-braun.example,40,10,35,8,443,familiar,6,f,solteiro,baixo,7,8,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
240,Nicole Zulauf,1,cordia_haley@hane-bailey.test,41,21,34,5,435,individual,7,t,solteiro,alto,8,5,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
242,Kristopher Beatty II,1,delores@reichel.test,36,17,7,7,441,familiar,2,f,casado,médio,3,5,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
243,Rudolf Moen,1,dreama_osinski@considine.test,76,30,18,5,376,individual,7,t,casado,alto,7,8,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
244,Corey Schuppe,1,reggie.towne@wisoky.test,77,44,31,0,359,individual,6,t,casado,alto,1,6,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
245,Tabetha Rice,1,maddie@fahey-bruen.test,30,31,27,3,463,familiar,1,t,casado,alto,6,8,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
246,Ranae Hodkiewicz,1,reyes@white-haley.test,66,42,5,5,212,individual,2,f,divorciado,médio,2,16,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
247,Rebbeca Vandervort,1,lyndon_armstrong@kiehn-hettinger.example,15,14,5,2,372,individual,4,t,casado,médio,1,9,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
248,Dr. Reid Ruecker,1,kendall@kunde.example,43,19,29,3,77,individual,7,f,solteiro,baixo,9,2,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
249,Else Hoppe,1,clemencia@ziemann.example,54,66,36,7,318,individual,3,t,divorciado,alto,6,6,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
250,Zora Reinger,1,ben@wolf.example,55,55,1,9,227,familiar,1,f,solteiro,alto,0,4,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
251,Tynisha Morar,1,linwood@schoen.example,22,43,30,9,39,familiar,2,t,divorciado,alto,4,1,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
252,Moshe Schinner,1,major_kautzer@nader.test,30,58,22,0,353,individual,1,f,solteiro,baixo,2,13,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
253,Brooks Hansen JD,1,cari.koss@koepp.test,80,66,17,3,185,individual,1,f,solteiro,médio,0,3,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
254,Vaughn Hintz,1,kendall.damore@blick.example,53,26,25,4,25,individual,5,f,casado,alto,10,2,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
255,Edwardo Crist,1,shad_weissnat@schumm-okeefe.test,79,6,35,1,412,familiar,4,f,casado,médio,0,5,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
256,Mina Lindgren Jr.,1,paulita_grady@murazik-reynolds.test,57,16,2,7,375,familiar,4,t,casado,médio,0,0,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
257,Ofelia Hoeger I,1,gerard_abbott@sawayn-purdy.example,59,67,35,8,184,familiar,7,t,casado,médio,7,0,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
258,Stephenie Corwin I,1,denyse.halvorson@walsh-barton.test,63,41,20,8,469,individual,4,t,divorciado,baixo,7,0,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
259,Dorthy Schinner VM,1,izetta@cummings.example,9,59,5,4,357,individual,3,t,solteiro,médio,0,3,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
260,Chong Hackett,1,kizzy_brakus@pagac.example,14,51,12,6,194,individual,4,t,casado,baixo,9,9,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
261,Alexandria Ernser,1,cornell_kohler@lebsack.example,42,22,31,1,116,familiar,6,f,casado,alto,1,12,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
262,Kent Thiel,1,deirdre.harvey@bailey-ruecker.example,75,67,28,3,280,familiar,5,f,divorciado,alto,8,4,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
263,Mr. Alverta Kovacek,1,dong.armstrong@schultz.test,54,20,33,8,31,individual,1,t,solteiro,alto,7,0,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
264,Alonzo Abshire,1,billye.franecki@williamson.test,68,18,33,5,355,familiar,1,t,divorciado,médio,10,6,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
265,Jordan Johns,1,darell_kutch@boyer-cremin.test,57,30,23,6,213,individual,6,f,solteiro,baixo,7,8,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
266,Carrie Brakus,1,hong@ortiz.example,24,15,11,3,469,individual,5,f,solteiro,médio,5,18,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
267,Prof. Jackqueline Stiedemann,1,gilbert_botsford@lakin-ebert.example,47,28,16,5,396,familiar,1,t,divorciado,médio,10,0,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
268,Pres. Delma Hackett,1,jerry@hand.example,45,2,22,0,456,individual,1,t,divorciado,médio,6,2,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
269,Alec Reilly,1,shawn@zboncak.example,27,74,28,3,136,individual,2,f,casado,alto,8,9,2024-02-16 20:59:21 UTC,2024-02-16 20:59:21 UTC
270,Danilo Senger Esq.,1,herb_homenick@bergstrom.example,62,39,26,4,106,individual,3,t,solteiro,médio,9,4,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC
271,Lula Bartell,1,keneth@kozey.example,35,14,11,4,141,individual,3,f,solteiro,baixo,6,9,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC
272,Carson Nader JD,1,shakia@okuneva.example,13,33,11,3,104,individual,1,t,divorciado,baixo,4,2,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC
273,Lucia Ernser,1,mollie@weimann.test,80,16,22,5,17,familiar,2,t,divorciado,médio,8,0,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC
274,Art Ledner,1,carmelo_rippin@haley.test,6,5,7,5,87,familiar,5,t,divorciado,baixo,10,1,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC
275,Perla Wiza,1,burt.hammes@morissette.test,72,59,31,1,149,familiar,3,f,divorciado,baixo,10,2,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC
276,Ceola Mills,1,julee@rippin-rau.test,50,18,32,3,481,familiar,2,f,casado,baixo,9,7,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC
277,Kelsi Rempel,1,damian_gusikowski@koelpin.test,49,34,30,7,192,individual,4,f,casado,alto,7,5,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC
278,Quinton Hoeger III,1,loni@rosenbaum.example,3,48,35,3,362,familiar,2,t,casado,médio,8,0,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC
279,Rev. Adrian Becker,1,emanuel.bechtelar@nitzsche-kessler.example,79,10,27,1,157,familiar,7,f,solteiro,baixo,2,6,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC
280,Inell Gibson Ret.,1,rosanne@bernier.example,21,38,15,8,368,individual,6,f,solteiro,baixo,4,3,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC
281,Hollis Brown IV,1,soo@erdman.test,79,30,7,7,145,familiar,4,f,divorciado,baixo,5,5,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC
282,Ivan Hansen,1,alaine_morissette@lebsack.example,9,16,8,3,223,individual,4,t,casado,baixo,1,8,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC
283,Wes Hettinger IV,1,sabra@hyatt-flatley.example,65,46,8,0,192,familiar,7,f,divorciado,médio,4,4,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC
284,Enedina King,1,kenisha_block@hilll.example,24,74,35,5,86,familiar,3,f,solteiro,baixo,4,3,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC
285,Richelle Hackett,1,cuc_welch@grimes-rowe.test,20,50,14,0,227,individual,3,f,solteiro,alto,10,6,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC
286,Hassie Leffler DC,1,lashawna.cole@russel.test,50,63,10,9,486,individual,2,f,solteiro,baixo,10,8,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC
287,Chu Mueller VM,1,lorina@christiansen-zemlak.example,74,29,26,7,49,familiar,3,f,divorciado,baixo,2,2,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC
288,Trenton Wilderman Esq.,1,marc@kovacek.test,24,63,6,8,391,familiar,7,f,divorciado,médio,4,4,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC
289,Foster Yost,1,josiah@prosacco.example,5,38,5,8,232,familiar,4,f,divorciado,médio,6,3,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC
290,Rona Sipes,1,sidney@friesen-zboncak.example,43,41,31,0,385,individual,3,f,divorciado,baixo,5,1,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC
291,Adriana Schneider,1,randolph.feil@hills.example,9,71,24,3,145,individual,7,t,solteiro,médio,3,9,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC
292,Ozzie Altenwerth,1,harvey_block@zboncak.example,51,15,10,7,363,individual,5,f,divorciado,alto,5,5,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC
293,Stephenie Donnelly,1,willene@smith.example,47,14,21,4,98,familiar,1,f,casado,baixo,6,9,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC
294,Jesica Schinner Jr.,1,laurette@rowe.test,69,71,30,8,207,familiar,1,f,solteiro,médio,6,3,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC
295,Chet Feil II,1,veda.bode@kling.example,55,61,18,1,437,familiar,7,t,solteiro,médio,3,2,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC
296,Dr. Juliet Hermiston,1,laurence@reilly-sporer.example,15,35,4,9,316,individual,2,f,divorciado,baixo,10,10,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC
297,Lanora Fahey,1,christie.raynor@hirthe.example,31,12,36,9,199,individual,1,t,divorciado,médio,9,5,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC
298,Robin Weissnat VM,1,tobias@reichert.example,34,68,33,5,41,familiar,6,f,casado,alto,10,3,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC
299,Tonda Mitchell DDS,1,dennis.wilderman@paucek-mills.test,46,49,31,2,314,familiar,6,t,casado,baixo,8,17,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC
300,Zenaida Braun,1,anthony.jerde@krajcik.example,12,29,17,4,162,individual,7,f,divorciado,alto,3,5,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC
301,Branden Hickle,1,francesco.trantow@buckridge.example,67,17,30,8,13,individual,7,t,divorciado,alto,0,1,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC
302,Blanch Kiehn,1,erich@mraz-ondricka.test,38,52,23,9,132,individual,1,t,casado,baixo,7,8,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC
303,Gov. Janeth Nader,1,reyes@rohan-kilback.example,2,19,10,5,388,familiar,3,f,solteiro,alto,7,6,2024-02-16 20:59:22 UTC,2024-02-16 20:59:22 UTC
